PlayerID,player_height,player_weight,Unnamed: 0,team_abbreviation,age,college,country,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season_index,seasons_total
1318,203.2,97.52228,8569,CLE,34.0,Miami (FL),USA,2,49,57,4.4,1.1,0.4,-10.5,0.015,0.096,0.159,0.565,0.059,7,7
1230,205.74,97.52228,2832,DET,23.0,Kentucky,USA,1,23,42,3.3,1.1,0.6,-3.8,0.013,0.108,0.1639999999999999,0.546,0.104,1,13
1230,205.74,97.52228,3376,DET,24.0,Kentucky,USA,1,23,82,10.3,4.8,2.3,7.3,0.04,0.124,0.156,0.536,0.122,2,13
1230,205.74,97.52228,3642,DET,25.0,Kentucky,USA,1,23,82,14.7,5.3,3.0,7.8,0.051,0.113,0.188,0.556,0.14,3,13
1230,205.74,97.52228,3974,DET,26.0,Kentucky,USA,1,23,82,14.1,4.2,2.3,12.0,0.042,0.099,0.198,0.524,0.106,4,13
1230,205.74,97.52228,4647,DET,27.0,Kentucky,USA,1,23,82,14.3,5.2,2.8,6.1,0.057,0.114,0.19,0.534,0.127,5,13
1230,205.74,97.52228,5262,DET,28.0,Kentucky,USA,1,23,82,13.2,4.9,3.3,9.4,0.048,0.131,0.201,0.516,0.165,6,13
1230,205.74,97.52228,5583,DET,29.0,Kentucky,USA,1,23,82,14.2,5.8,3.1,-1.8,0.049,0.1369999999999999,0.192,0.516,0.139,7,13
1230,205.74,97.52228,5886,DET,30.0,Kentucky,USA,1,23,49,13.5,5.1,3.3,-5.0,0.049,0.1369999999999999,0.193,0.53,0.165,8,13
1230,205.74,97.52228,6450,DET,31.0,Kentucky,USA,1,23,78,14.1,4.2,2.8,-3.8,0.036,0.126,0.211,0.511,0.142,9,13
1230,205.74,97.52228,7118,DET,32.0,Kentucky,USA,1,23,63,12.7,4.5,2.4,-7.3,0.0409999999999999,0.125,0.204,0.47,0.127,10,13
1230,205.74,97.52228,7179,MEM,33.0,Kentucky,USA,1,23,82,10.4,4.4,2.4,2.3,0.032,0.127,0.172,0.486,0.122,11,13
1230,205.74,97.52228,7949,MEM,34.0,Kentucky,USA,1,23,76,6.0,3.1,1.6,0.7,0.019,0.123,0.136,0.4379999999999999,0.09,12,13
1230,205.74,97.52228,8296,DET,35.0,Kentucky,USA,1,23,58,7.5,3.6,1.6,-4.8,0.0409999999999999,0.127,0.153,0.504,0.109,13,13
1317,185.42,79.3786,3184,CHI,24.0,Arkansas,USA,Undrafted,Undrafted,31,6.7,1.2,2.3,-7.6,0.018,0.07,0.237,0.491,0.268,1,5
1317,185.42,79.3786,3863,CHI,25.0,Arkansas,USA,Undrafted,Undrafted,32,6.4,1.5,2.4,-0.3,0.0279999999999999,0.081,0.263,0.457,0.315,2,5
1317,185.42,79.3786,4046,CHI,26.0,Arkansas,USA,Undrafted,Undrafted,57,4.8,1.1,1.6,-0.1,0.0139999999999999,0.091,0.248,0.455,0.266,3,5
1317,185.42,79.3786,4745,NOK,27.0,Arkansas,USA,Undrafted,Undrafted,82,9.2,2.2,2.5,-3.2,0.013,0.108,0.237,0.504,0.218,4,5
1317,185.42,79.3786,4992,NOH,28.0,Arkansas,USA,Undrafted,Undrafted,80,8.1,1.6,2.4,3.2,0.02,0.085,0.244,0.4679999999999999,0.211,5,5
1785,210.82,104.32616,4616,SEA,21.0,,Senegal,1,10,28,1.9,1.6,0.0,-16.5,0.096,0.215,0.19,0.429,0.0,1,3
1785,210.82,104.32616,5298,SEA,22.0,,Senegal,1,10,13,2.3,1.2,0.1,-10.7,0.115,0.161,0.218,0.476,0.0279999999999999,2,3
1785,210.82,104.32616,5670,NYK,23.0,,Senegal,1,10,6,3.3,2.3,0.0,0.3,0.185,0.281,0.222,0.746,0.0,3,3
1123,210.82,104.779752,2541,SEA,26.0,Penn State,USA,2,35,15,6.2,3.6,1.1,-8.3,0.08,0.133,0.178,0.502,0.092,1,4
1123,210.82,104.779752,2870,SEA,27.0,Penn State,USA,2,35,47,2.9,2.3,0.3,3.5,0.066,0.151,0.134,0.494,0.033,2,4
1123,210.82,104.779752,3088,SEA,28.0,Penn State,USA,2,35,71,4.9,3.9,0.4,-2.6,0.081,0.178,0.144,0.521,0.037,3,4
1123,210.82,104.779752,3758,MIL,29.0,Penn State,USA,2,35,51,2.4,2.1,0.2,-6.1,0.071,0.185,0.1369999999999999,0.508,0.03,4,4
686,185.42,77.11064,1146,LAC,23.0,Southern Illinois,USA,Undrafted,Undrafted,25,6.8,2.2,3.7,-7.4,0.032,0.094,0.176,0.507,0.286,1,7
686,185.42,77.11064,2132,ORL,25.0,Southern Illinois,USA,Undrafted,Undrafted,75,4.8,1.4,2.2,-5.1,0.0409999999999999,0.075,0.22,0.427,0.2689999999999999,2,7
686,185.42,77.11064,2282,ORL,26.0,Southern Illinois,USA,Undrafted,Undrafted,81,11.7,1.8,3.1,-1.4,0.019,0.069,0.258,0.526,0.236,3,7
686,185.42,77.11064,2823,MIN,27.0,Southern Illinois,USA,Undrafted,Undrafted,79,14.2,2.3,5.7,2.7,0.018,0.059,0.213,0.531,0.261,4,7
686,185.42,77.11064,3368,MIN,28.0,Southern Illinois,USA,Undrafted,Undrafted,29,7.5,1.2,2.4,-4.7,0.01,0.069,0.241,0.492,0.252,5,7
686,185.42,77.11064,3653,MIN,29.0,Southern Illinois,USA,Undrafted,Undrafted,79,8.7,1.3,3.6,-1.1,0.013,0.055,0.2189999999999999,0.491,0.265,6,7
686,185.42,77.11064,3988,MIN,30.0,Southern Illinois,USA,Undrafted,Undrafted,36,9.5,1.2,2.9,-2.2,0.012,0.052,0.236,0.48,0.239,7,7
2151,205.74,102.0582,5845,SAC,22.0,,Israel,1,23,77,10.3,4.5,1.2,-2.9,0.044,0.162,0.192,0.529,0.076,1,10
2151,205.74,102.0582,6646,SAC,23.0,,Israel,1,23,71,8.6,4.3,1.0,-5.0,0.049,0.163,0.165,0.517,0.063,2,10
2151,205.74,102.0582,7052,CLE,24.0,,Israel,1,23,65,7.1,3.5,1.0,-11.4,0.051,0.146,0.177,0.499,0.084,3,10
